,fecha,id_station,CO,NO,NO2,NOX,O3,PM2.5,PMCO,SO2,PM10,RH,TMP,WSP,WDR,PA,UVA,UVB,hora,dia,mes
5058,2018-08-01,TLA,0.6,33.0,28.0,62.0,17.0,15.0,15.0,4.0,30.0,58.0,16.3,2.3,330.0,584.0,0.0,0.0, 09,01,08
5076,2018-08-01,MER,0.5,23.0,27.0,49.0,32.0,19.0,19.0,3.0,38.0,52.0,18.7,2.5,356.0,587.0,0.0,0.0, 10,01,08
5102,2018-08-01,MER,0.2,8.0,17.0,24.0,44.0,15.0,13.0,2.0,28.0,45.0,19.9,2.8,8.0,587.0,0.0,0.0, 11,01,08
5128,2018-08-01,MER,0.2,10.0,22.0,31.0,49.0,13.0,13.0,2.0,26.0,39.0,21.2,3.4,2.0,587.0,0.0,0.0, 12,01,08
5136,2018-08-01,TLA,0.2,11.0,10.0,21.0,53.0,12.0,6.0,1.0,18.0,36.0,20.5,3.2,355.0,584.0,0.0,0.0, 12,01,08
5154,2018-08-01,MER,0.2,6.0,17.0,22.0,53.0,10.0,7.0,2.0,18.0,35.0,22.5,3.3,6.0,586.0,0.0,0.0, 13,01,08
5162,2018-08-01,TLA,0.2,9.0,12.0,21.0,54.0,14.0,7.0,1.0,22.0,33.0,21.6,3.3,349.0,584.0,0.0,0.0, 13,01,08
5180,2018-08-01,MER,0.2,7.0,16.0,22.0,55.0,5.0,8.0,2.0,13.0,33.0,23.8,3.0,0.0,586.0,0.0,0.0, 14,01,08
5188,2018-08-01,TLA,0.2,8.0,11.0,19.0,56.0,10.0,12.0,1.0,22.0,33.0,22.6,3.1,350.0,583.0,0.0,0.0, 14,01,08
5207,2018-08-01,MER,0.2,8.0,20.0,27.0,53.0,5.0,7.0,2.0,12.0,32.0,24.3,3.4,347.0,585.0,0.0,0.0, 15,01,08
5215,2018-08-01,TLA,0.3,9.0,17.0,26.0,56.0,11.0,13.0,1.0,24.0,32.0,23.4,3.4,351.0,582.0,0.0,0.0, 15,01,08
5234,2018-08-01,MER,0.2,8.0,20.0,27.0,49.0,4.0,16.0,2.0,20.0,32.0,24.2,4.0,357.0,585.0,0.0,0.0, 16,01,08
5242,2018-08-01,TLA,0.2,11.0,12.0,23.0,47.0,9.0,20.0,1.0,30.0,28.0,23.9,4.2,346.0,582.0,0.0,0.0, 16,01,08
5261,2018-08-01,MER,0.1,6.0,17.0,22.0,45.0,21.0,13.0,2.0,34.0,29.0,24.3,4.3,4.0,584.0,0.0,0.0, 17,01,08
5269,2018-08-01,TLA,0.3,10.0,10.0,20.0,45.0,5.0,21.0,1.0,25.0,28.0,23.9,4.6,1.0,582.0,0.0,0.0, 17,01,08
5288,2018-08-01,MER,0.2,12.0,22.0,33.0,34.0,9.0,13.0,2.0,22.0,30.0,24.0,4.5,357.0,584.0,0.0,0.0, 18,01,08
5296,2018-08-01,TLA,0.2,10.0,11.0,21.0,40.0,14.0,18.0,1.0,32.0,30.0,23.3,5.0,356.0,582.0,0.0,0.0, 18,01,08
5315,2018-08-01,MER,0.1,3.0,17.0,19.0,34.0,7.0,16.0,2.0,23.0,35.0,23.1,5.3,14.0,585.0,0.0,0.0, 19,01,08
5323,2018-08-01,TLA,0.2,7.0,12.0,20.0,30.0,3.0,17.0,1.0,20.0,40.0,21.5,5.8,349.0,582.0,0.0,0.0, 19,01,08
5342,2018-08-01,MER,0.1,3.0,18.0,20.0,26.0,2.0,18.0,2.0,20.0,48.0,20.6,5.9,27.0,585.0,0.0,0.0, 20,01,08
5350,2018-08-01,TLA,0.2,7.0,16.0,24.0,23.0,8.0,29.0,1.0,37.0,47.0,19.7,5.1,355.0,583.0,0.0,0.0, 20,01,08
5377,2018-08-01,TLA,0.2,11.0,15.0,25.0,26.0,13.0,23.0,0.0,35.0,49.0,18.4,3.2,5.0,584.0,0.0,0.0, 21,01,08
5396,2018-08-01,MER,0.1,2.0,21.0,22.0,27.0,4.0,16.0,2.0,20.0,53.0,18.1,3.0,8.0,587.0,0.0,0.0, 22,01,08
5404,2018-08-01,TLA,0.2,4.0,20.0,24.0,23.0,7.0,14.0,3.0,22.0,50.0,17.4,2.4,337.0,584.0,0.0,0.0, 22,01,08
5423,2018-08-01,MER,0.1,1.0,21.0,22.0,32.0,8.0,16.0,2.0,24.0,53.0,17.5,3.2,5.0,587.0,0.0,0.0, 23,01,08
5431,2018-08-01,TLA,0.1,3.0,13.0,15.0,33.0,10.0,17.0,0.0,26.0,52.0,16.6,2.4,9.0,584.0,0.0,0.0, 23,01,08
5450,2018-08-01,MER,0.1,1.0,15.0,14.0,34.0,9.0,13.0,2.0,22.0,60.0,16.7,3.3,354.0,587.0,0.0,0.0, 00,01,08
5458,2018-08-01,TLA,0.1,1.0,9.0,10.0,32.0,2.0,9.0,0.0,12.0,59.0,15.9,2.4,352.0,584.0,0.0,0.0, 00,01,08
5653,2018-09-01,TLA,0.7,36.0,32.0,68.0,1.0,19.0,13.0,3.0,32.0,81.0,13.1,1.1,251.0,583.0,0.0,0.0, 07,01,09
5681,2018-09-01,TLA,0.6,33.0,29.0,62.0,5.0,11.0,8.0,4.0,18.0,78.0,13.5,1.1,242.0,583.0,0.0,0.0, 08,01,09
5708,2018-09-01,TLA,0.6,28.0,29.0,58.0,13.0,15.0,10.0,5.0,26.0,71.0,15.2,0.9,284.0,583.0,0.0,0.0, 09,01,09
5736,2018-09-01,TLA,0.8,29.0,32.0,60.0,21.0,28.0,13.0,4.0,41.0,62.0,16.6,0.6,153.0,583.0,0.0,0.0, 10,01,09
5764,2018-09-01,TLA,0.7,25.0,34.0,60.0,28.0,32.0,16.0,7.0,48.0,55.0,18.0,1.0,153.0,583.0,0.0,0.0, 11,01,09
5792,2018-09-01,TLA,0.5,23.0,35.0,58.0,39.0,31.0,10.0,8.0,42.0,45.0,20.1,0.8,151.0,583.0,0.0,0.0, 12,01,09
5820,2018-09-01,TLA,0.6,16.0,39.0,54.0,59.0,34.0,11.0,5.0,45.0,42.0,21.6,0.8,90.0,582.0,0.0,0.0, 13,01,09
5848,2018-09-01,TLA,0.6,16.0,32.0,47.0,78.0,43.0,15.0,3.0,58.0,39.0,22.5,1.1,10.0,582.0,0.0,0.0, 14,01,09
5876,2018-09-01,TLA,0.5,6.0,23.0,30.0,100.0,44.0,19.0,2.0,63.0,37.0,23.0,0.9,20.0,582.0,0.0,0.0, 15,01,09
5904,2018-09-01,TLA,0.4,4.0,22.0,27.0,99.0,33.0,16.0,3.0,49.0,34.0,23.7,1.2,98.0,581.0,0.0,0.0, 16,01,09
5932,2018-09-01,TLA,0.5,6.0,25.0,31.0,88.0,26.0,14.0,2.0,40.0,33.0,23.8,1.4,25.0,581.0,0.0,0.0, 17,01,09
5960,2018-09-01,TLA,0.5,3.0,25.0,29.0,84.0,20.0,14.0,2.0,34.0,35.0,23.4,0.8,250.0,581.0,0.0,0.0, 18,01,09
5988,2018-09-01,TLA,0.5,6.0,28.0,33.0,73.0,24.0,16.0,1.0,39.0,48.0,20.4,1.7,326.0,581.0,0.0,0.0, 19,01,09
6015,2018-09-01,TLA,0.7,5.0,47.0,52.0,32.0,28.0,15.0,3.0,43.0,64.0,17.3,1.7,323.0,581.0,0.0,0.0, 20,01,09
6043,2018-09-01,TLA,0.6,4.0,37.0,42.0,31.0,25.0,10.0,3.0,35.0,66.0,16.4,2.9,332.0,582.0,0.0,0.0, 21,01,09
6071,2018-09-01,TLA,0.4,4.0,23.0,28.0,37.0,20.0,13.0,1.0,33.0,67.0,15.9,2.5,321.0,583.0,0.0,0.0, 22,01,09
6145,2018-10-01,MER,0.2,2.0,20.0,22.0,9.0,4.0,14.0,15.0,17.0,71.0,16.1,2.5,310.0,587.0,0.0,0.0, 01,01,10
6171,2018-10-01,MER,0.0,1.0,14.0,16.0,14.0,12.0,11.0,4.0,24.0,75.0,15.7,1.3,291.0,587.0,0.0,0.0, 02,01,10
6197,2018-10-01,MER,0.1,2.0,18.0,20.0,10.0,11.0,7.0,4.0,18.0,75.0,15.4,2.0,311.0,587.0,0.0,0.0, 03,01,10
6203,2018-10-01,TLA,0.1,0.0,15.0,15.0,12.0,6.0,3.0,14.0,9.0,69.0,14.8,3.0,310.0,584.0,0.0,0.0, 03,01,10
6223,2018-10-01,MER,0.2,4.0,19.0,23.0,9.0,4.0,9.0,7.0,13.0,74.0,15.5,2.2,318.0,587.0,0.0,0.0, 04,01,10
6229,2018-10-01,TLA,0.2,1.0,19.0,21.0,7.0,11.0,4.0,16.0,15.0,71.0,14.7,2.4,335.0,584.0,0.0,0.0, 04,01,10
6249,2018-10-01,MER,0.4,13.0,24.0,37.0,4.0,12.0,10.0,8.0,21.0,75.0,15.4,1.7,327.0,587.0,0.0,0.0, 05,01,10
6255,2018-10-01,TLA,0.2,10.0,23.0,32.0,4.0,21.0,5.0,10.0,26.0,75.0,14.3,2.5,335.0,584.0,0.0,0.0, 05,01,10
6275,2018-10-01,MER,0.4,26.0,27.0,53.0,2.0,18.0,14.0,4.0,32.0,76.0,15.4,1.9,318.0,587.0,0.0,0.0, 06,01,10
6281,2018-10-01,TLA,0.4,26.0,28.0,55.0,1.0,9.0,5.0,8.0,14.0,75.0,14.1,2.0,325.0,584.0,0.0,0.0, 06,01,10
6301,2018-10-01,MER,0.7,39.0,29.0,68.0,2.0,17.0,13.0,2.0,31.0,77.0,15.1,1.8,297.0,587.0,0.064,0.008, 07,01,10
6307,2018-10-01,TLA,0.5,25.0,29.0,54.0,2.0,9.0,9.0,7.0,18.0,72.0,14.3,2.0,331.0,584.0,0.0,0.0, 07,01,10
6327,2018-10-01,MER,0.7,46.0,28.0,75.0,5.0,16.0,18.0,5.0,35.0,74.0,15.4,2.4,307.0,587.0,0.705,0.17300000000000001, 08,01,10
6333,2018-10-01,TLA,0.5,33.0,26.0,59.0,6.0,13.0,14.0,5.0,27.0,67.0,15.1,2.3,323.0,584.0,0.0,0.0, 08,01,10
6353,2018-10-01,MER,0.6,43.0,27.0,70.0,9.0,19.0,25.0,5.0,44.0,70.0,16.4,2.1,333.0,588.0,1.557,0.675, 09,01,10
6359,2018-10-01,TLA,0.4,27.0,20.0,47.0,15.0,17.0,10.0,3.0,27.0,60.0,16.2,2.6,322.0,584.0,0.0,0.0, 09,01,10
6379,2018-10-01,MER,0.5,29.0,26.0,56.0,16.0,19.0,25.0,3.0,44.0,64.0,17.1,2.0,328.0,588.0,1.959,1.371, 10,01,10
6385,2018-10-01,TLA,0.5,22.0,20.0,42.0,22.0,8.0,16.0,3.0,24.0,55.0,17.3,2.5,350.0,585.0,0.0,0.0, 10,01,10
6404,2018-10-01,MER,0.2,11.0,20.0,31.0,25.0,10.0,20.0,2.0,30.0,62.0,17.7,2.2,27.0,588.0,2.496,2.11, 11,01,10
6410,2018-10-01,TLA,0.6,16.0,20.0,34.0,28.0,7.0,13.0,1.0,20.0,52.0,17.8,2.3,0.0,585.0,0.0,0.0, 11,01,10
6435,2018-10-01,TLA,0.4,12.0,17.0,29.0,35.0,21.0,10.0,1.0,31.0,49.0,18.7,2.1,1.0,584.0,0.0,0.0, 12,01,10
6460,2018-10-01,TLA,0.3,10.0,13.0,24.0,41.0,16.0,8.0,1.0,24.0,45.0,19.8,2.5,343.0,584.0,0.0,0.0, 13,01,10
6486,2018-10-01,TLA,0.4,11.0,16.0,28.0,43.0,19.0,10.0,1.0,28.0,42.0,21.0,2.8,357.0,583.0,0.0,0.0, 14,01,10
6513,2018-10-01,TLA,0.3,9.0,16.0,25.0,41.0,2.0,15.0,1.0,17.0,40.0,21.8,3.8,347.0,582.0,0.0,0.0, 15,01,10
6569,2018-10-01,TLA,0.2,9.0,15.0,25.0,36.0,3.0,15.0,2.0,18.0,36.0,22.1,5.1,351.0,582.0,0.0,0.0, 17,01,10
6597,2018-10-01,TLA,0.3,11.0,16.0,27.0,30.0,10.0,28.0,1.0,39.0,39.0,20.5,5.6,353.0,582.0,0.0,0.0, 18,01,10
6625,2018-10-01,TLA,0.3,7.0,16.0,25.0,27.0,15.0,35.0,0.0,50.0,39.0,19.0,5.1,353.0,583.0,0.0,0.0, 19,01,10
6653,2018-10-01,TLA,0.3,8.0,17.0,24.0,24.0,6.0,17.0,1.0,23.0,42.0,17.6,4.6,351.0,584.0,0.0,0.0, 20,01,10
6680,2018-10-01,TLA,0.3,9.0,28.0,38.0,12.0,7.0,16.0,1.0,24.0,48.0,16.5,3.3,337.0,584.0,0.0,0.0, 21,01,10
6701,2018-10-01,MER,0.2,8.0,27.0,35.0,12.0,3.0,15.0,0.0,18.0,52.0,16.7,3.0,316.0,587.0,0.0,0.0, 22,01,10
6708,2018-10-01,TLA,0.2,6.0,25.0,31.0,14.0,4.0,13.0,1.0,17.0,49.0,16.0,3.8,315.0,584.0,0.0,0.0, 22,01,10
6729,2018-10-01,MER,0.1,6.0,26.0,32.0,12.0,2.0,15.0,1.0,18.0,55.0,16.2,3.2,308.0,588.0,0.0,0.0, 23,01,10
6736,2018-10-01,TLA,0.1,1.0,18.0,19.0,18.0,8.0,10.0,0.0,18.0,52.0,15.3,3.6,313.0,584.0,0.0,0.0, 23,01,10
6757,2018-10-01,MER,0.1,2.0,19.0,22.0,17.0,8.0,17.0,1.0,25.0,58.0,15.6,3.4,312.0,588.0,0.0,0.0, 00,01,10
6764,2018-10-01,TLA,0.1,2.0,23.0,26.0,11.0,6.0,5.0,1.0,10.0,60.0,14.6,3.4,326.0,584.0,0.0,0.0, 00,01,10
6795,2018-11-01,TLA,1.1,73.0,45.0,118.0,1.0,28.0,42.0,3.0,70.0,74.0,14.7,1.5,297.0,583.0,0.0,0.0, 01,01,11
6826,2018-11-01,TLA,0.8,46.0,30.0,76.0,1.0,37.0,38.0,1.0,75.0,75.0,13.9,1.6,266.0,583.0,0.0,0.0, 02,01,11
6857,2018-11-01,TLA,0.7,43.0,25.0,68.0,1.0,27.0,27.0,1.0,54.0,77.0,13.3,1.1,286.0,582.0,0.0,0.0, 03,01,11
6888,2018-11-01,TLA,0.5,22.0,21.0,43.0,1.0,18.0,18.0,0.0,37.0,77.0,12.5,1.1,259.0,582.0,0.0,0.0, 04,01,11
6919,2018-11-01,TLA,0.4,18.0,21.0,39.0,1.0,9.0,13.0,0.0,22.0,76.0,12.1,0.9,256.0,582.0,0.0,0.0, 05,01,11
6950,2018-11-01,TLA,0.7,51.0,21.0,72.0,1.0,10.0,5.0,1.0,15.0,78.0,11.8,1.2,252.0,582.0,0.0,0.0, 06,01,11
6981,2018-11-01,TLA,0.8,76.0,24.0,101.0,1.0,20.0,16.0,2.0,36.0,75.0,11.9,0.8,207.0,583.0,0.0,0.0, 07,01,11
7012,2018-11-01,TLA,1.4,120.0,31.0,150.0,1.0,15.0,16.0,3.0,32.0,72.0,13.0,0.7,167.0,583.0,0.0,0.0, 08,01,11
7043,2018-11-01,TLA,1.3,93.0,39.0,132.0,4.0,24.0,31.0,3.0,56.0,65.0,14.8,1.3,132.0,583.0,0.0,0.0, 09,01,11
7074,2018-11-01,TLA,1.1,58.0,51.0,109.0,14.0,26.0,36.0,2.0,62.0,57.0,17.0,1.2,136.0,583.0,0.0,0.0, 10,01,11
7104,2018-11-01,TLA,1.0,38.0,56.0,94.0,24.0,33.0,30.0,2.0,63.0,50.0,18.7,0.8,355.0,583.0,0.0,0.0, 11,01,11
7134,2018-11-01,TLA,1.0,31.0,50.0,81.0,33.0,26.0,22.0,3.0,48.0,50.0,19.2,1.3,33.0,583.0,0.0,0.0, 12,01,11
7163,2018-11-01,TLA,0.8,19.0,46.0,66.0,46.0,35.0,24.0,4.0,60.0,45.0,20.1,1.9,331.0,582.0,0.0,0.0, 13,01,11
7192,2018-11-01,TLA,0.6,13.0,39.0,52.0,59.0,41.0,29.0,2.0,70.0,41.0,21.2,1.7,301.0,582.0,0.0,0.0, 14,01,11
7221,2018-11-01,TLA,0.6,6.0,38.0,44.0,52.0,32.0,20.0,2.0,52.0,44.0,20.9,2.4,297.0,581.0,0.0,0.0, 15,01,11
7249,2018-11-01,TLA,0.7,10.0,46.0,56.0,32.0,34.0,25.0,1.0,59.0,70.0,16.0,2.3,129.0,581.0,0.0,0.0, 16,01,11
7278,2018-11-01,TLA,1.0,22.0,52.0,76.0,26.0,34.0,11.0,2.0,45.0,65.0,16.5,1.7,27.0,581.0,0.0,0.0, 17,01,11
7308,2018-11-01,TLA,0.9,38.0,40.0,78.0,11.0,24.0,9.0,3.0,33.0,71.0,15.9,1.5,329.0,582.0,0.0,0.0, 18,01,11
7338,2018-11-01,TLA,0.9,33.0,39.0,73.0,4.0,22.0,12.0,8.0,34.0,78.0,15.0,0.4,306.0,582.0,0.0,0.0, 19,01,11
7368,2018-11-01,TLA,0.9,33.0,46.0,78.0,1.0,27.0,9.0,7.0,36.0,76.0,15.2,0.2,219.0,583.0,0.0,0.0, 20,01,11
7398,2018-11-01,TLA,1.0,46.0,43.0,88.0,1.0,29.0,8.0,5.0,36.0,80.0,15.0,1.8,122.0,583.0,0.0,0.0, 21,01,11
7428,2018-11-01,TLA,1.1,48.0,39.0,87.0,1.0,30.0,8.0,2.0,38.0,82.0,14.4,1.7,130.0,584.0,0.0,0.0, 22,01,11
7458,2018-11-01,TLA,0.9,32.0,37.0,68.0,1.0,23.0,5.0,2.0,28.0,82.0,14.0,1.4,142.0,584.0,0.0,0.0, 23,01,11
7508,2018-12-01,MER,0.5,12.0,21.0,33.0,2.0,9.0,14.0,1.0,22.0,73.0,14.9,1.7,119.0,584.0,0.0,0.0, 01,01,12
7516,2018-12-01,TLA,0.6,36.0,24.0,61.0,1.0,12.0,12.0,2.0,24.0,72.0,14.4,2.8,109.0,581.0,0.0,0.0, 01,01,12
7537,2018-12-01,MER,0.4,10.0,21.0,30.0,2.0,2.0,9.0,1.0,11.0,74.0,14.6,1.4,110.0,584.0,0.0,0.0, 02,01,12
7545,2018-12-01,TLA,0.5,29.0,24.0,54.0,1.0,21.0,13.0,2.0,34.0,71.0,14.3,2.7,108.0,581.0,0.0,0.0, 02,01,12
7566,2018-12-01,MER,0.4,11.0,21.0,32.0,1.0,1.0,9.0,1.0,10.0,77.0,13.9,1.0,105.0,584.0,0.0,0.0, 03,01,12
7574,2018-12-01,TLA,0.4,18.0,24.0,42.0,1.0,15.0,6.0,1.0,21.0,72.0,13.8,2.1,115.0,581.0,0.0,0.0, 03,01,12
7595,2018-12-01,MER,0.6,27.0,20.0,47.0,1.0,3.0,8.0,1.0,11.0,81.0,13.0,1.1,114.0,584.0,0.0,0.0, 04,01,12
7603,2018-12-01,TLA,0.3,22.0,22.0,43.0,1.0,15.0,8.0,1.0,23.0,73.0,13.1,1.0,134.0,581.0,0.0,0.0, 04,01,12
7632,2018-12-01,TLA,0.8,58.0,16.0,74.0,1.0,10.0,9.0,2.0,19.0,77.0,11.2,1.4,268.0,581.0,0.0,0.0, 05,01,12
7653,2018-12-01,MER,1.6,118.0,21.0,139.0,0.0,4.0,10.0,3.0,14.0,83.0,12.3,1.3,218.0,584.0,0.0,0.0, 06,01,12
7661,2018-12-01,TLA,0.9,64.0,16.0,81.0,1.0,11.0,12.0,2.0,22.0,78.0,10.5,1.5,266.0,581.0,0.0,0.0, 06,01,12
7682,2018-12-01,MER,1.8,125.0,21.0,146.0,0.0,16.0,19.0,3.0,36.0,83.0,12.1,0.8,227.0,584.0,0.0,0.006, 07,01,12
7690,2018-12-01,TLA,0.8,65.0,16.0,81.0,1.0,8.0,12.0,2.0,20.0,78.0,9.9,1.6,254.0,581.0,0.0,0.0, 07,01,12
7711,2018-12-01,MER,1.7,150.0,26.0,175.0,1.0,17.0,19.0,4.0,36.0,82.0,12.2,0.8,351.0,585.0,0.0,0.0475, 08,01,12
7719,2018-12-01,TLA,0.9,79.0,18.0,97.0,1.0,11.0,11.0,3.0,23.0,77.0,10.3,1.3,261.0,581.0,0.0,0.0, 08,01,12
7740,2018-12-01,MER,1.4,104.0,34.0,138.0,4.0,26.0,31.0,6.0,57.0,76.0,13.5,1.1,43.0,585.0,0.0,0.2345, 09,01,12
7748,2018-12-01,TLA,0.8,63.0,22.0,85.0,5.0,11.0,12.0,3.0,23.0,67.0,13.3,0.5,292.0,582.0,0.0,0.0, 09,01,12
7769,2018-12-01,MER,1.1,54.0,38.0,92.0,13.0,30.0,32.0,3.0,62.0,68.0,15.5,1.5,96.0,585.0,0.0,0.6945, 10,01,12
7777,2018-12-01,TLA,0.9,71.0,37.0,108.0,10.0,14.0,18.0,5.0,31.0,58.0,16.0,1.0,126.0,582.0,0.0,0.0, 10,01,12
7797,2018-12-01,MER,0.9,27.0,36.0,63.0,27.0,31.0,22.0,2.0,53.0,57.0,17.4,1.9,107.0,585.0,0.0,1.5635, 11,01,12
7805,2018-12-01,TLA,1.0,55.0,52.0,107.0,19.0,38.0,23.0,3.0,61.0,52.0,17.8,1.7,123.0,582.0,0.0,0.0, 11,01,12
7826,2018-12-01,MER,0.6,11.0,24.0,35.0,43.0,20.0,22.0,1.0,42.0,42.0,20.1,2.1,123.0,584.0,0.0,2.4595, 12,01,12
7834,2018-12-01,TLA,0.8,29.0,47.0,76.0,33.0,27.0,21.0,3.0,48.0,42.0,19.9,2.4,112.0,581.0,0.0,0.0, 12,01,12
7855,2018-12-01,MER,0.4,3.0,14.0,17.0,54.0,16.0,12.0,1.0,28.0,36.0,22.0,2.1,146.0,584.0,0.0,2.9465, 13,01,12
7863,2018-12-01,TLA,0.5,11.0,27.0,38.0,49.0,37.0,18.0,1.0,55.0,30.0,22.0,2.6,111.0,581.0,0.0,0.0, 13,01,12
7884,2018-12-01,MER,0.2,2.0,9.0,10.0,48.0,16.0,15.0,1.0,30.0,33.0,22.9,2.6,106.0,583.0,0.0,2.7165, 14,01,12
7892,2018-12-01,TLA,0.3,5.0,16.0,21.0,63.0,14.0,14.0,1.0,27.0,25.0,23.4,1.1,127.0,580.0,0.0,0.0, 14,01,12
7913,2018-12-01,MER,0.3,3.0,12.0,15.0,43.0,11.0,14.0,1.0,25.0,32.0,23.1,3.5,98.0,582.0,0.0,1.9535, 15,01,12
7921,2018-12-01,TLA,0.3,4.0,16.0,20.0,70.0,10.0,10.0,1.0,19.0,23.0,24.6,1.2,114.0,579.0,0.0,0.0, 15,01,12
7942,2018-12-01,MER,0.3,5.0,15.0,20.0,39.0,2.0,23.0,1.0,25.0,35.0,22.6,4.5,110.0,582.0,0.0,1.0875, 16,01,12
7949,2018-12-01,TLA,0.2,4.0,17.0,21.0,63.0,12.0,13.0,1.0,25.0,26.0,23.8,3.2,111.0,579.0,0.0,0.0, 16,01,12
7970,2018-12-01,MER,0.3,2.0,14.0,16.0,41.0,7.0,33.0,1.0,40.0,40.0,21.8,4.3,121.0,582.0,0.0,0.4405, 17,01,12
7977,2018-12-01,TLA,0.3,4.0,19.0,22.0,50.0,9.0,15.0,1.0,24.0,30.0,22.8,3.6,107.0,579.0,0.0,0.0, 17,01,12
7998,2018-12-01,MER,0.4,1.0,18.0,19.0,36.0,7.0,22.0,1.0,29.0,50.0,20.0,3.6,112.0,582.0,0.0,0.0695, 18,01,12
8005,2018-12-01,TLA,0.4,5.0,22.0,28.0,32.0,11.0,24.0,1.0,35.0,40.0,20.5,3.7,96.0,579.0,0.0,0.0, 18,01,12
8026,2018-12-01,MER,0.5,1.0,24.0,24.0,26.0,13.0,26.0,1.0,39.0,59.0,18.2,3.1,111.0,583.0,0.0,0.0, 19,01,12
8033,2018-12-01,TLA,0.4,2.0,29.0,31.0,22.0,5.0,20.0,1.0,25.0,51.0,18.3,3.4,100.0,580.0,0.0,0.0, 19,01,12
8054,2018-12-01,MER,0.6,2.0,29.0,31.0,16.0,19.0,22.0,1.0,41.0,62.0,17.1,2.5,126.0,583.0,0.0,0.0, 20,01,12
8061,2018-12-01,TLA,0.6,4.0,37.0,41.0,11.0,15.0,24.0,1.0,39.0,57.0,17.1,2.8,96.0,580.0,0.0,0.0, 20,01,12
8082,2018-12-01,MER,0.7,6.0,35.0,41.0,5.0,14.0,17.0,1.0,31.0,64.0,16.6,1.3,120.0,584.0,0.0,0.0, 21,01,12
8089,2018-12-01,TLA,0.6,14.0,41.0,55.0,7.0,12.0,18.0,2.0,30.0,59.0,16.4,3.0,105.0,581.0,0.0,0.0, 21,01,12
8110,2018-12-01,MER,0.8,11.0,36.0,48.0,3.0,18.0,20.0,1.0,37.0,65.0,16.2,1.5,126.0,584.0,0.0,0.0, 22,01,12
8117,2018-12-01,TLA,0.6,5.0,37.0,42.0,5.0,16.0,17.0,1.0,33.0,61.0,15.7,2.7,104.0,581.0,0.0,0.0, 22,01,12
8138,2018-12-01,MER,0.7,9.0,33.0,42.0,3.0,16.0,21.0,1.0,37.0,67.0,15.6,1.3,123.0,585.0,0.0,0.0, 23,01,12
8145,2018-12-01,TLA,0.6,14.0,38.0,53.0,1.0,12.0,15.0,1.0,28.0,63.0,15.2,2.4,104.0,582.0,0.0,0.0, 23,01,12
8200,2018-01-02,TLA,0.3,6.0,24.0,30.0,3.0,11.0,13.0,10.0,24.0,69.0,8.4,2.5,347.0,585.0,0.0,0.0, 01,02,01
8229,2018-01-02,TLA,0.3,1.0,19.0,21.0,6.0,1.0,9.0,9.0,10.0,71.0,7.9,1.3,309.0,585.0,0.0,0.0, 02,02,01
8258,2018-01-02,TLA,0.3,5.0,24.0,29.0,2.0,11.0,10.0,6.0,21.0,71.0,7.5,1.0,306.0,585.0,0.0,0.0, 03,02,01
8287,2018-01-02,TLA,0.3,5.0,21.0,26.0,3.0,3.0,7.0,6.0,10.0,73.0,7.2,0.8,274.0,585.0,0.0,0.0, 04,02,01
8316,2018-01-02,TLA,0.5,6.0,18.0,25.0,1.0,13.0,8.0,6.0,21.0,74.0,6.7,0.9,256.0,585.0,0.0,0.0, 05,02,01
8345,2018-01-02,TLA,0.5,37.0,22.0,59.0,1.0,14.0,5.0,6.0,20.0,74.0,6.4,1.1,276.0,585.0,0.0,0.0, 06,02,01
8374,2018-01-02,TLA,0.8,89.0,23.0,112.0,0.0,15.0,10.0,6.0,25.0,75.0,6.3,1.6,304.0,585.0,0.0,0.0, 07,02,01
8403,2018-01-02,TLA,1.2,119.0,22.0,142.0,1.0,17.0,18.0,6.0,35.0,75.0,6.3,0.9,283.0,585.0,0.0,0.0, 08,02,01
8432,2018-01-02,TLA,1.1,78.0,23.0,100.0,3.0,20.0,23.0,6.0,42.0,69.0,7.9,0.7,255.0,586.0,0.0,0.0, 09,02,01
8461,2018-01-02,TLA,1.0,59.0,30.0,89.0,7.0,21.0,23.0,10.0,44.0,59.0,10.4,0.3,284.0,586.0,0.0,0.0, 10,02,01
8490,2018-01-02,TLA,1.0,66.0,44.0,110.0,11.0,27.0,23.0,12.0,49.0,53.0,12.4,0.9,138.0,586.0,0.0,0.0, 11,02,01
8519,2018-01-02,TLA,1.0,51.0,60.0,111.0,23.0,38.0,36.0,6.0,74.0,46.0,14.6,1.6,127.0,585.0,0.0,0.0, 12,02,01
8548,2018-01-02,TLA,0.7,18.0,37.0,55.0,43.0,40.0,39.0,4.0,79.0,38.0,17.0,1.3,125.0,585.0,0.0,0.0, 13,02,01
8577,2018-01-02,TLA,0.5,6.0,24.0,30.0,62.0,29.0,25.0,3.0,54.0,31.0,18.5,1.3,127.0,584.0,0.0,0.0, 14,02,01
8722,2018-01-02,TLA,2.8,110.0,88.0,197.0,16.0,29.0,33.0,5.0,62.0,29.0,17.8,0.5,343.0,582.0,0.0,0.0, 19,02,01
8751,2018-01-02,TLA,2.3,84.0,91.0,174.0,1.0,34.0,45.0,5.0,79.0,35.0,16.6,0.6,39.0,582.0,0.0,0.0, 20,02,01
8780,2018-01-02,TLA,1.3,35.0,73.0,108.0,3.0,36.0,56.0,18.0,93.0,41.0,15.6,2.0,322.0,583.0,0.0,0.0, 21,02,01
